tr, amp, labels
98.5131,29097.3,carbon
103.68,13267.3,carbon
96.662,6768.42,carbon
98.7658,6656,carbon
100.422,7176.24,carbon
188.105,9418.34,alpha
96.1125,6417.04,carbon
100.967,8682.95,carbon
93.9017,8767.66,carbon
100.266,22772.3,carbon
95.4047,11108.6,carbon
104.262,8574.59,carbon
104.244,3722.72,carbon
102.911,5365.72,carbon
186.003,9748.62,alpha
197.178,10200.8,alpha
99.5579,6888.4,carbon
105.989,7917.48,carbon
232.064,10617.8,alpha
104.607,8926.56,carbon
94.7937,5640.22,carbon
95.0312,8995.5,carbon
101.228,5175.22,carbon
211.2,9029.24,alpha
94.5258,7707.38,carbon
96.9229,20811.5,carbon
102.836,7340.2,carbon
100.614,4048.78,carbon
105.054,4709.62,carbon
92.7919,6140.59,carbon
97.7626,3744.47,carbon
99.2105,9861.43,carbon
134.619,7173.21,carbon
92.7935,5592.91,carbon
94.2444,5087.73,carbon
94.3769,8790.16,carbon
104.199,3864.05,carbon
189.746,20447,2alphas
109.842,9613.72,carbon
203.913,10895.3,alpha
100.87,5144.2,carbon
190.05,9703.62,alpha
92.4516,7982.63,carbon
109.314,6518.85,carbon
189.7,8857.69,alpha
102.523,10710.6,carbon
91.3912,6972.57,carbon
95.7865,9022.69,carbon
91.9502,5646.62,carbon
104.588,8249.33,carbon
100.649,7165.28,carbon
89.2568,7730.04,carbon
103.328,8888.61,carbon
174.99,10228.2,alpha
104.721,8250.48,carbon
105.479,7366.1,carbon
106.216,6068.86,carbon
100.913,7567.76,carbon
106.177,5224.71,carbon
100.583,6131.79,carbon
190.18,7884.81,alpha
128.226,4881.1,carbon
101.011,11028.4,carbon
96.7422,6508.74,carbon
107.637,6643.49,carbon
98.5696,4926.03,carbon
89.0074,5163.23,carbon
94.7442,11129.5,carbon
97.7614,7861.38,carbon
95.9595,3633.72,carbon
106.253,4023.57,carbon
95.6609,9480.1,carbon
95.9944,5672.23,carbon
95.4605,11323.8,carbon
96.0304,12740.4,carbon
104.45,5086.34,carbon
139.946,10065.1,alpha
110.696,5697.44,carbon
93.5823,6964.13,carbon
102.095,3805.73,carbon
97.2778,14378.5,carbon
105.887,10888.3,carbon
95.3775,9079.29,carbon
97.2612,16207.3,carbon
93.7416,6316.19,carbon
94.1599,11277.9,carbon
99.1131,16668.2,carbon
188.21,9342.89,alpha
94.8742,5988.53,carbon
235.457,11179.3,alpha
158.523,10526.1,alpha
99.1232,6894.61,carbon
220.109,9824.6,alpha
118.919,5925.52,carbon
224.815,10627.4,alpha
104.987,5029.28,carbon
97.7227,25681.7,carbon
104.487,5195.86,carbon
100.701,3209.86,carbon
95.9938,11721.5,carbon
97.8709,5421.44,carbon
100.406,6392.95,carbon
103.707,9418.09,carbon
99.7488,9452.13,carbon
189.266,8869.26,alpha
102.829,8903.07,carbon
103.052,7679.76,carbon
97.007,12752.1,carbon
95.9794,15262.6,carbon
106.665,3786.51,carbon
102.415,4241.7,carbon
102.235,5310.61,carbon
106.912,14617.6,carbon
92.469,6994.53,carbon
104.41,9834.54,carbon
98.1742,12956,carbon
96.944,7780.87,carbon
92.9036,7719.54,carbon
98.6593,4976.01,carbon
162.01,10338.4,alpha
84.6637,4772.13,carbon
104.077,11352,carbon
98.7504,11739,carbon
111.719,5254.99,carbon
98.018,6016.07,carbon
110.892,5944.76,carbon
94.8961,7413.55,carbon
222.808,10589.1,alpha
89.7058,8096.56,carbon
105.65,12037.5,carbon
100.241,5137.95,carbon
97.6217,7839.8,carbon
86.2688,5493.31,carbon
104.596,7220.62,carbon
93.7903,7682.98,carbon
93.0259,11641.6,carbon
104.045,4607.44,carbon
92.4396,5881.72,carbon
98.6002,9051.71,carbon
97.1364,8663.45,carbon
109.241,6110.26,carbon
94.2759,4479.27,carbon
86.4954,4981.48,carbon
97.4369,6743.49,carbon
98.0274,9766.61,carbon
88.6688,4407.36,carbon
85.9761,9817.24,carbon
101.114,2979.86,carbon
98.1375,7182.63,carbon
93.9968,28660.1,carbon
107.26,5071.64,carbon
92.4331,7996.13,carbon
113.92,4720.64,carbon
99.2264,24127,carbon
204.559,9601.59,alpha
92.0529,6438.27,carbon
119.81,5559.75,carbon
103.435,11532.5,carbon
214.992,10203.8,alpha
95.9751,7210.31,carbon
87.2366,4459.87,carbon
96.769,5231.05,carbon
106.863,7291.12,carbon
103.97,4478.16,carbon
204.978,10019.1,alpha
185.605,8410.22,alpha
101.585,5681.22,carbon
96.2078,8378.56,carbon
94.6611,3865.66,carbon
136.081,10404.5,alpha
101.038,6349.26,carbon
87.0782,5847.36,carbon
84.9535,4643.39,carbon
89.7612,8598.69,carbon
102.634,3783.69,carbon
94.4251,7134.89,carbon
91.0175,5451.66,carbon
206.216,10479.2,alpha
90.9214,4419.61,carbon
98.3708,6766.61,carbon
207.989,10332.4,alpha
104.501,8990.85,carbon
217.11,10228.1,alpha
104.239,7432.73,carbon
109.123,5456.29,carbon
159.724,10134.5,alpha
95.5815,6418.5,carbon
104.037,5389.87,carbon
103.102,7381.61,carbon
115.613,9491.43,others
96.493,12038.2,carbon
94.8043,9859.1,carbon
93.589,8143.04,carbon
92.4072,6494.25,carbon
96.2503,6725.4,carbon
100.096,13151.2,carbon
94.4182,4622.49,carbon
191.441,8149.03,alpha
103.261,5370.03,carbon
171.251,10524,alpha
98.581,11964.5,carbon
214.69,7514.11,alpha
99.6111,9545.33,carbon
95.3506,13390.5,carbon
88.4376,3626.72,carbon
212.306,10673.5,alpha
105.311,9281.09,carbon
139.916,17761.1,2alphas
106.793,7798.23,carbon
104.658,8744.5,carbon
151.859,7790.09,alpha
97.771,5428.48,carbon
98.6784,10562.7,carbon
100.257,5418.95,carbon
97.2785,6756.55,carbon
102.836,11328.7,carbon
104.274,23068,carbon
110.303,7307.06,carbon
92.0607,4200.55,carbon
122.597,9618.57,alpha
105.57,7938.61,carbon
83.9486,3672.01,carbon
95.7166,12406.1,carbon
89.9675,7011.07,carbon
92.0053,4304.78,carbon
97.4348,7633.77,carbon
102.428,5341.84,carbon
97.7894,11763.3,carbon
118.539,17998.4,others
186.32,8807.81,alpha
101.971,8741.68,carbon
100.158,8663.73,carbon
89.8941,4640.95,carbon
101.301,4320.59,carbon
100.314,9755.08,carbon
101.939,4445.63,carbon
90.1808,3833.77,carbon
91.6239,5497.63,carbon
104.142,12210,carbon
94.8156,11894.1,carbon
214.933,10266.6,alpha
88.4615,6694.63,carbon
98.4031,4557.26,carbon
202.535,8775.04,alpha
103.094,3955.06,carbon
104.984,9322.49,carbon
100.067,9299.48,carbon
94.0819,4948.52,carbon
86.8766,8051.95,carbon
100.625,7220.98,carbon
145.471,10000.2,alpha
90.3189,4418.57,carbon
207.875,8667.8,alpha
114.91,18039.2,carbon
203.968,9698.69,alpha
92.1297,4193.28,carbon
90.9047,15295.6,carbon
216.166,10073.8,alpha
103.785,4677.96,carbon
97.9836,8062.05,carbon
98.2316,6712.84,carbon
91.271,7954.01,carbon
158.287,12501.8,alpha
92.5116,10312.3,carbon
85.5054,6140.69,carbon
91.8728,7559.86,carbon
96.3793,12176.3,carbon
103.357,6039.81,carbon
110.612,7203.56,carbon
99.0269,3761.16,carbon
93.4772,8993.1,carbon
97.867,10241.2,carbon
104.084,14692.1,carbon
170.92,10389.3,alpha
97.7549,7663.11,carbon
90.2183,7313.53,carbon
105.497,5478.05,carbon
201.207,10103.2,alpha
95.5889,3436.23,carbon
95.1063,4918.08,carbon
100.112,4842.18,carbon
91.4789,5123.74,carbon
90.6517,7065.77,carbon
96.5314,6802.76,carbon
208.701,11134.7,alpha
212.531,11347.2,alpha
99.0396,9800.59,carbon
96.6136,9801.33,carbon
206.849,10153.6,alpha
99.5343,6086.61,carbon
97.1551,10358.3,carbon
105.256,8806.69,carbon
105.58,4424.25,carbon
99.2077,4388.27,carbon
95.9702,4983.7,carbon
101.748,5048.05,carbon
103.329,5504.7,carbon
106.763,6575.49,carbon
106.434,5296.38,carbon
103.057,6022.93,carbon
85.9807,9052.85,carbon
96.3305,5459.36,carbon
97.5446,10503.3,carbon
96.7305,11651.9,carbon
162.255,9534.35,alpha
90.0917,4228.34,carbon
92.6208,5153.24,carbon
232.939,10110.8,alpha
103.199,4748.8,carbon
224.332,7824.5,alpha
93.9086,5664.52,carbon
104.976,9757.7,carbon
104.745,4995.85,carbon
96.4663,8349.1,carbon
149.978,10067,alpha
109.561,9743.88,carbon
203.158,10619.7,alpha
210.822,10470.3,alpha
91.045,12291.9,carbon
105.531,7288.5,carbon
100.864,11186.5,carbon
100.812,10407.4,carbon
99.8793,12437,carbon
180.904,10755.4,alpha
208.727,9659.36,alpha
212.798,9388.42,alpha
189.431,7525.8,alpha
132.472,7169.41,carbon
109.765,4973.87,carbon
214.153,10406,alpha
80.9653,9974.86,carbon
94.7045,5600.59,carbon
91.1687,6831.77,carbon
85.384,3815.85,carbon
102.379,4891.21,carbon
101.717,13238.6,carbon
89.3872,4542.71,carbon
198.468,9589.65,alpha
173.477,9587.61,alpha
96.1591,9730.17,carbon
172.554,6816.66,alpha
96.1645,7703.06,carbon
91.8082,7712.13,carbon
94.4404,3545.97,carbon
93.8108,15925.4,carbon
104.082,12736.4,carbon
98.2469,7384.67,carbon
86.5228,7655.76,carbon
0,10552.4,others
98.4274,11950.7,carbon
94.3386,10005.3,carbon
111.547,10750.6,carbon
94.9523,3145.66,carbon
98.0777,5476.37,carbon
83.3683,3543.61,carbon
87.011,3613.26,carbon
109.842,5056.31,carbon
97.6293,8403.45,carbon
98.1701,17727,carbon
202.453,9946.94,alpha
103.433,9152.31,carbon
219.516,10182.5,alpha
194.007,8180.79,alpha
103.114,10698.9,carbon
103.564,4563.5,carbon
236.216,12021.6,alpha
197.379,10696.9,alpha
92.1181,3574.37,carbon
98.5261,4659.65,carbon
214.968,10682.9,alpha
110.02,6578.04,carbon
98.841,13837,carbon
93.1723,4888.99,carbon
103.259,8036.37,carbon
99.2075,13326.1,carbon
111.978,4978.75,carbon
197.004,9106.59,alpha
95.0653,11359.5,carbon
102.239,5896.09,carbon
96.6639,9051.47,carbon
97.9927,9215.13,carbon
85.8178,12787.7,carbon
92.8601,10217.8,carbon
93.034,6301.03,carbon
101.503,4819.39,carbon
180.521,8432.74,alpha
97.4364,10485.1,carbon
86.3593,9150.02,carbon
124.274,17922.4,2alphas
104.203,8177.56,carbon
228.963,10273.5,alpha
106.072,7480.07,carbon
169.42,7858.94,alpha
193.432,8093.06,alpha
88.0131,9477.94,carbon
117.358,9546.07,others
100.839,11165.2,carbon
96.0958,5589.61,carbon
117.683,9593.01,others
92.9087,9662.29,carbon
92.7631,4985.24,carbon
154.183,10073.1,alpha
95.2573,4760.23,carbon
130.117,10610.7,alpha
96.8163,8340.18,carbon
88.6074,5497.98,carbon
105.116,13933.8,carbon
94.02,4434.4,carbon
96.6129,7652.44,carbon
99.9623,11095,carbon
97.377,4720.08,carbon
168.019,8063.67,alpha
211.472,9744.69,alpha
89.244,9048.78,carbon
101.084,8858.84,carbon
105.772,7475.22,carbon
92.2835,10691.7,carbon
213.271,9761.59,alpha
92.6636,8231.58,carbon
164.965,8169.12,alpha
180.897,9257.6,alpha
90.7699,10150.5,carbon
240.36,10580,alpha
210.12,10074.8,alpha
95.7025,13846.1,carbon
107.858,7251.38,carbon
104.997,11229.1,carbon
92.1083,7748.41,carbon
99.7899,6822.5,carbon
221.26,8953.37,alpha
99.2328,10684.6,carbon
94.1138,6617.64,carbon
102.018,4982.76,carbon
102.168,11023.6,carbon
95.7328,12580.2,carbon
102.449,17539.7,carbon
101.054,7752.84,carbon
93.017,10253.7,carbon
99.2915,6642.22,carbon
88.2724,5155.89,carbon
108.898,7822.01,carbon
101.204,8485.86,carbon
103.627,19614.9,carbon
98.6467,8088.78,carbon
104.287,10135.6,carbon
106.198,6408.71,carbon
100.877,7843.17,carbon
100.674,5675.46,carbon
159.823,10303.5,alpha
87.9358,4892.6,carbon
89.0532,5221.38,carbon
102.833,12882.6,carbon
97.352,4721.45,carbon
103.201,8758.03,carbon
96.7788,11742.2,carbon
103.034,4532.99,carbon
107.36,7330.36,carbon
95.3283,7931.44,carbon
102.879,10933.3,carbon
101.297,8443.26,carbon
96.3361,5141.79,carbon
105.523,7295.01,carbon
104.371,5387.61,carbon
102.722,6104.35,carbon
89.2606,8423.27,carbon
106.25,11252.1,carbon
100.722,6180.85,carbon
97.0825,9618.23,carbon
95.7797,4681.1,carbon
102.956,5466.91,carbon
101.578,13140.1,carbon
107.326,10470.3,carbon
91.4575,5148.26,carbon
101.876,12798.7,carbon
196.037,8595.63,alpha
97.3194,8747.47,carbon
101.476,4157.56,carbon
194.414,10918.2,alpha
95.6265,4849.87,carbon
91.6404,6936.9,carbon
106.833,5620.01,carbon
104.386,10367,carbon
87.2291,5421.19,carbon
91.5208,5252.68,carbon
94.9931,4288.1,carbon
95.4142,5752.89,carbon
110.136,8437.63,carbon
221.534,10570.6,alpha
208.005,9591.97,alpha
98.6252,10858.8,carbon
97.0544,7023.54,carbon
92.2706,8984.8,carbon
118.289,9183.03,others
102.653,5356.29,carbon
100.101,5669.6,carbon
105.754,11739.3,carbon
103.625,9406.37,carbon
98.9025,23636.9,carbon
95.5825,8372.39,carbon
67.9244,6805.27,carbon
99.1803,5718.18,carbon
102.294,9535.56,carbon
93.8703,5604.07,carbon
98.8968,17413.3,carbon
103.875,7393.27,carbon
100.451,9722.31,carbon
97.6034,6889.47,carbon
101.164,6272.14,carbon
143.463,9622.46,alpha
181.501,20256.6,2alphas
86.4528,10405.1,carbon
87.3893,5274.39,carbon
128.833,10290.7,alpha
102.383,3703.55,carbon
225.525,9861.14,alpha
103.175,11786.2,carbon
99.1063,8038.64,carbon
104.684,12863.7,carbon
104.308,8918.87,carbon
104.719,4542.35,carbon
100.99,3901.74,carbon
94.4264,8228.26,carbon
99.3316,4008.95,carbon
95.9187,8110.12,carbon
104.264,7975.67,carbon
185.585,19208.9,2alphas
101.638,9201.64,carbon
103.956,5281.37,carbon
81.5929,4311.22,carbon
83.0432,7434.02,carbon
100.098,8929.45,carbon
105.563,9631.8,carbon
95.2914,6871.05,carbon
104.275,7097.22,carbon
87.427,5469.32,carbon
95.5997,5315.42,carbon
182.189,8914.71,alpha
98.3861,7064.52,carbon
87.4755,5178.04,carbon
104.325,6343.01,carbon
210.455,9673.72,alpha
100.975,6513.6,carbon
96.0364,9049.98,carbon
95.3978,6417.63,carbon
98.9229,10080.3,carbon
99.3784,4893.82,carbon
120.862,9870.86,others
96.2866,16403.9,carbon
100.114,8938.13,carbon
112.119,4671.56,carbon
107.419,7288.98,carbon
98.4384,4631.65,carbon
134.565,9622.5,alpha
176.901,10158.3,alpha
90.2957,4606.76,carbon
92.5096,6194.7,carbon
95.2633,9838.81,carbon
97.864,18780.8,carbon
106.461,4437.39,carbon
86.5835,6258.48,carbon
99.6489,10911.8,carbon
224.434,10098.6,alpha
96.835,12957.3,carbon
97.3276,3828.43,carbon
104.754,16499.7,carbon
190.405,10472.7,alpha
104.515,8122.61,carbon
225.371,10438.1,alpha
99.053,6147.98,carbon
99.1401,6699.87,carbon
89.6519,6905.26,carbon
105.117,13282.7,carbon
87.688,4756.53,carbon
177.243,8475.51,alpha
101.85,9249.33,carbon
208.306,10080.2,alpha
100.638,14214.4,carbon
95.6515,14943,carbon
93.2435,3739.67,carbon
102.208,8073.55,carbon
93.0028,4671.07,carbon
96.6096,4976.25,carbon
101.918,10123.2,carbon
97.4064,8417.33,carbon
100.756,8897.27,carbon
92.0168,11859,carbon
136.718,11310.4,alpha
91.909,3795.83,carbon
84.2834,10244.2,carbon
105.649,12282.7,carbon
110.359,9731.03,carbon
98.0016,13097.9,carbon
93.0482,3845.99,carbon
104.217,11005,carbon
102.177,13035.3,carbon
91.1407,8703.14,carbon
209.202,8979.58,alpha
102.418,10328.5,carbon
99.8077,9491.48,carbon
95.3517,4463.87,carbon
90.4312,4439.19,carbon
99.4738,6287.71,carbon
104.068,11154.2,carbon
96.6627,14603.1,carbon
98.9691,3949.68,carbon
92.0292,4881.76,carbon
209.855,19905.8,2alphas
97.3101,10627.8,carbon
100.549,3948.34,carbon
105.482,5777.84,carbon
97.0052,12366.6,carbon
94.5091,6450,carbon
110.78,4637.68,carbon
96.6194,5159.93,carbon
262.579,11269,alpha
95.1305,3911.6,carbon
97.1086,18083.7,carbon
107.615,6041.27,carbon
98.2998,7309.59,carbon
191.74,8534.73,alpha
86.5756,12310.4,carbon
94.326,4805.58,carbon
93.0177,7274.46,carbon
96.8422,6103.75,carbon
99.9432,8864.36,carbon
91.8688,10578.6,carbon
97.7236,13105.8,carbon
92.8543,4489.14,carbon
97.4017,6481.08,carbon
96.7204,4782.97,carbon
142,6174.72,carbon
238.819,11104,alpha
97.2074,12016.5,carbon
104.919,6104.75,carbon
104.006,30399.1,carbon
95.2725,19040.8,carbon
102.321,6705.5,carbon
89.3775,10578.3,carbon
195.006,9706.87,alpha
215.42,7680.39,alpha
217.602,10529.1,alpha
100.115,4633.35,carbon
92.2992,4782.66,carbon
98.5158,4914.98,carbon
210.155,10967.1,alpha
155.861,19745.3,2alphas
137.375,9620.19,alpha
87.8536,5379.5,carbon
107.73,11033.8,carbon
178.444,9988.42,alpha
96.3437,8711.53,carbon
98.4687,4892.53,carbon
97.6052,8105.36,carbon
106.029,8215.59,carbon
135.332,9331.01,alpha
233.098,10479,alpha
105.186,5570.19,carbon
200.914,8781.23,alpha
93.156,4498.29,carbon
103.913,9182.43,carbon
98.5377,14386.1,carbon
99.5457,7244.75,carbon
104.926,7893.11,carbon
148.457,9312.95,alpha
104.742,3572.04,carbon
85.2769,4790.99,carbon
141.061,9132.49,alpha
93.6246,5623.42,carbon
93.6418,4400.99,carbon
101.674,8916.21,carbon
93.4027,10039.8,carbon
92.8816,22920.6,carbon
220.605,10802.6,alpha
161.354,9148.34,alpha
89.5481,12152.3,carbon
99.9647,23913.6,carbon
104.259,25538,carbon
94.1512,4946.07,carbon
95.4972,6670.3,carbon
223.214,10411.3,alpha
192.189,10916.2,alpha
207.611,10869.5,alpha
197.571,8131.96,alpha
94.0298,7864.17,carbon
209.586,10151.8,alpha
192.496,10209.1,alpha
228.366,10029.8,alpha
102.294,9816.18,carbon
92.1537,4680.68,carbon
103.305,5231.45,carbon
97.5875,6997.73,carbon
97.4175,8197.74,carbon
95.3025,12482.3,carbon
99.9717,6772.56,carbon
100.622,6276.41,carbon
100.751,5732.12,carbon
84.9978,10528.1,carbon
94.034,6072.25,carbon
93.0333,3804.29,carbon
190.782,10003,alpha
101.707,8685.19,carbon
106.545,8879.44,carbon
102.966,18076.2,carbon
208.717,8720.25,alpha
95.7543,11785.1,carbon
283.907,9791.81,alpha
99.8279,9620.68,carbon
95.2156,15720.8,carbon
84.0891,5405.84,carbon
95.8825,5629.04,carbon
99.5858,6489.05,carbon
93.098,5172.3,carbon
106.429,8627.38,carbon
103.686,3523.91,carbon
230.115,10598.1,alpha
90.6899,6503.37,carbon
143.711,8350.8,alpha
242.322,8727.88,alpha
197.015,9172.6,alpha
162.413,7023.41,alpha
99.0389,15027.1,carbon
93.3868,7711.54,carbon
175.117,10269.6,alpha
100.618,20312.7,carbon
110.043,4247.44,carbon
216.068,9487.59,alpha
106.803,9793.49,carbon
189.648,7137.75,alpha
91.9336,8221.66,carbon
90.3725,5312.79,carbon
106.058,5581.86,carbon
91.7147,6907.05,carbon
216.786,9939.92,alpha
143.316,18821.8,2alphas
98.6874,5280.41,carbon
101.172,10821.7,carbon
85.6439,5108.16,carbon
103.105,12106.4,carbon
89.5808,4475.25,carbon
89.2817,8188.01,carbon
85.4931,4711.68,carbon
99.0289,4350.82,carbon
90.5515,4721.17,carbon
0,6213.26,others
96.9667,6629.7,carbon
97.3522,6164.77,carbon
205.277,9575.8,alpha
106.048,13287.9,carbon
92.9902,4253.67,carbon
96.7774,5086.45,carbon
96.1113,8506.87,carbon
98.7879,16433.9,carbon
101.752,17354.8,carbon
92.2857,4619.51,carbon
97.5487,6010.93,carbon
221.968,10695.6,alpha
111.376,5458.21,carbon
227.067,10185.8,alpha
102.408,7601.24,carbon
166.21,8426.74,alpha
216.56,9695.39,alpha
175.499,9382.89,alpha
105.094,5482.7,carbon
110.48,4399.06,carbon
346.66,7480.22,alpha
99.0158,20632,carbon
192.434,8211.82,alpha
99.2411,5386.12,carbon
97.3856,8146.43,carbon
102.098,12669.8,carbon
147.208,9053.14,alpha
206.518,9913.37,alpha
95.6122,10931,carbon
176.066,10684.8,alpha
106.816,24586.5,carbon
96.9001,11607.3,carbon
97.1298,9078.59,carbon
101.498,3997.36,carbon
104.539,4388.44,carbon
106.292,10425,carbon
93.0648,4961.22,carbon
105.535,4452.05,carbon
139.507,9502.01,alpha
95.9461,6155.37,carbon
97.8694,10362.7,carbon
94.3801,7304.3,carbon
104.723,6153.56,carbon
96.6229,13399.6,carbon
170.529,10080.1,alpha
92.767,9318.62,carbon
102.149,4685.56,carbon
106.143,3708.69,carbon
95.5837,8042.04,carbon
239.648,9064.06,alpha
245.84,9992.63,alpha
108.495,8104.61,carbon
122.802,9364.41,alpha
148.249,9838.33,alpha
96.7406,4545.11,carbon
123.422,7406.57,carbon
221.111,10014.9,alpha
99.7507,11137.1,carbon
99.6647,10064,carbon
95.2773,4585.84,carbon
91.7045,6060.12,carbon
112.063,5885.84,carbon
100.813,6022.32,carbon
114.865,5360.99,carbon
101.114,5303.69,carbon
98.4127,23878.6,carbon
100.058,9776.9,carbon
109.542,8960.47,carbon
91.0402,6043.3,carbon
90.6157,7677.9,carbon
216.643,10172.7,alpha
208.998,8758.63,alpha
289.673,11315.5,alpha
100.671,8955.43,carbon
96.4006,9192.51,carbon
93.5794,6104.1,carbon
96.9143,10780.2,carbon
98.0671,8696.28,carbon
190.076,7835.73,alpha
84.5563,5925.12,carbon
95.3168,18683.4,carbon
89.0254,11332.9,carbon
196.302,9495.82,alpha
90.7201,7723.12,carbon
90.0225,7149.1,carbon
91.5647,5616.7,carbon
119.921,5914.24,carbon
105.058,17391.4,carbon
215.756,9967.06,alpha
104.416,20165.8,carbon
92.4158,8671.26,carbon
94.0383,4299.75,carbon
100.689,5120.32,carbon
90.765,6483.92,carbon
98.4303,11589.9,carbon
95.0763,8254.14,carbon
98.2951,12645.8,carbon
92.4895,6007.38,carbon
87.6315,4752.03,carbon
109.696,3576.25,carbon
105.407,21938.8,carbon
96.7199,7729.83,carbon
172.4,10256.5,alpha
91.2932,9251.32,carbon
102.525,4306.68,carbon
102.545,8340.29,carbon
105.23,4786.53,carbon
97.6997,8007.89,carbon
97.643,5530.95,carbon
215.463,10458.2,alpha
102.917,5535.28,carbon
106.596,8532.52,carbon
175.964,10278.6,alpha
101.584,7500.39,carbon
88.7636,4384.65,carbon
227.247,10289.2,alpha
103.51,5705.98,carbon
193.647,8695.88,alpha
109.995,5440.11,carbon
93.6322,7747.95,carbon
93.7638,7044.08,carbon
106.859,7873.36,carbon
163.743,7537.6,alpha
103.554,4509.12,carbon
96.3791,4874.92,carbon
127.218,4379.07,carbon
231.509,10289.3,alpha
94.6981,10028.6,carbon
105.115,5557.88,carbon
141.04,9379.75,alpha
99.9802,7636,carbon
83.5222,4419.63,carbon
98.3301,13139.8,carbon
99.7581,20883.9,carbon
193.226,10488,alpha
99.9452,5879.46,carbon
103.334,7052.73,carbon
99.6232,5703.89,carbon
97.51,10499.9,carbon
103.262,7802.6,carbon
108.726,7274.45,carbon
105.648,10868,carbon
100.361,8044.19,carbon
89.22,8363.08,carbon
97.6268,6274.2,carbon
141.045,10229.4,alpha
99.99,19628,carbon
101.522,5527.68,carbon
95.7315,8049.51,carbon
98.9722,7060.12,carbon
94.2702,5613.32,carbon
175.494,11089.3,alpha
104.115,9192.84,carbon
95.2792,7324.25,carbon
87.8971,19060.7,carbon
100.764,7602.04,carbon
94.2664,12036.5,carbon
220.455,10016.9,alpha
98.3902,8204.85,carbon
96.8915,6804.89,carbon
94.3374,7780.02,carbon
103.175,26748.4,carbon
164.888,19014.7,2alphas
92.9565,9420.4,carbon
100.176,5239.13,carbon
118.68,8996.36,others
92.5885,4825.04,carbon
99.6449,7706.66,carbon
101.923,9877.69,carbon
93.1622,5637.03,carbon
0.123744,8133.43,others
100.147,8023.64,carbon
202.228,10766.9,alpha
102.925,5254.34,carbon
206.693,9990.85,alpha
106.338,7023.14,carbon
100.418,8954.84,carbon
97.7355,6331.19,carbon
106.589,11541.8,carbon
158.726,10449.1,alpha
121.431,8920.67,others
103.076,4002.46,carbon
198.17,9498.69,alpha
92.1663,7049.42,carbon
233.722,10401.7,alpha
95.4433,5114.09,carbon
101.058,8155.2,carbon
1.07024,4264.22,others
98.2716,22922.8,carbon
96.7953,9102.37,carbon
85.9405,6122.32,carbon
109.053,3761.85,carbon
94.6207,8413.34,carbon
114.816,9021,others
211.1,9453.96,alpha
100.015,15055.7,carbon
98.4076,12995.3,carbon
98.0302,12236.7,carbon
108.354,5906.46,carbon
100.269,5270.67,carbon
98.6695,10542.5,carbon
97.6725,6754.29,carbon
96.9186,7609.14,carbon
100.653,7921.71,carbon
96.0809,9371.64,carbon
107.916,3952.93,carbon
98.61,9221.74,carbon
94.2632,9599.85,carbon
103.434,8620.37,carbon
90.8156,7618.9,carbon
108.302,4636.67,carbon
104.884,3783.94,carbon
101.4,4327.42,carbon
97.3793,6512.42,carbon
201.381,8973.49,alpha
91.1246,9392.48,carbon
102.146,5189.37,carbon
114.858,9454.53,others
103.857,12506,carbon
173.329,8957.74,alpha
100.312,13725.9,carbon
116.283,5028.71,carbon
99.1649,4770.56,carbon
206.473,9404.32,alpha
102.068,5197.69,carbon
105.374,6373.4,carbon
103.932,4453.69,carbon
103.645,19938.7,carbon
89.5404,8477.33,carbon
95.2423,10842.1,carbon
94.2995,11505.1,carbon
97.4121,15727.2,carbon
101.963,10501.9,carbon
218.206,10047.4,alpha
89.3521,6863.72,carbon
98.8624,5623.25,carbon
222.953,10704.4,alpha
229.931,10363.9,alpha
94.2901,14592.1,carbon
97.7834,12004,carbon
96.5974,15987.4,carbon
102.129,8848.17,carbon
239.112,9712.06,alpha
100.879,5362.31,carbon
197.965,10782.8,alpha
99.9441,8693.76,carbon
106.94,10028.5,carbon
207.301,8021.01,alpha
107.224,8783.1,carbon
92.1515,4679.04,carbon
96.5053,11650.2,carbon
99.2019,6802.77,carbon
0.279203,7539.53,others
117.243,3599.97,carbon
97.5557,15916.5,carbon
102.98,10431,carbon
94.25,6335.08,carbon
97.6553,8701.1,carbon
94.4042,3786.98,carbon
98.3711,27777.8,carbon
87.378,4846.71,carbon
115.295,3341.46,carbon
93.229,8631.68,carbon
113.537,5848.64,carbon
190.726,8782.87,alpha
99.8506,20069.9,carbon
95.8755,5369.04,carbon
101.553,7609.67,carbon
101.791,11531.3,carbon
97.0885,23315.6,carbon
219.721,10008.1,alpha
91.5159,6167.36,carbon
89.8684,5417.18,carbon
100.696,28112,carbon
107.914,5987.45,carbon
111.043,6223.62,carbon
97.1201,11961.9,carbon
96.6248,4962.27,carbon
94.1585,20345.5,carbon
103.864,6847.51,carbon
118.345,8344.02,others
142.056,9559.62,alpha
92.2331,6241.02,carbon
101.047,3684.14,carbon
96.8589,10819.6,carbon
97.8548,8215.6,carbon
95.9205,3915.61,carbon
104.947,11311.2,carbon
102.739,6969.88,carbon
98.6317,4563.77,carbon
96.5351,9669.79,carbon
190.558,9971.86,alpha
94.0496,8951.49,carbon
101.802,7040.03,carbon
94.033,7802.07,carbon
192.898,8482.28,alpha
96.3339,6926.16,carbon
104.508,8625.33,carbon
226.593,8126.88,alpha
105.02,6967.66,carbon
111.733,6136.08,carbon
173.783,10545.9,alpha
91.9878,4882.35,carbon
98.8495,18412.5,carbon
107.918,7554.88,carbon
